Geolocation,Commodity,Date,Price,Commodity_Type
region x (northern mindanao),"corngrain [maize] white, matured",2022-11-01,17.39,corn
region x (northern mindanao),"corngrain [maize] white, matured",2022-12-01,17.15,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-01-01,17.78,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-02-01,16.87,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-03-01,17.23,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-04-01,17.72,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-05-01,17.53,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-06-01,17.9,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-07-01,17.87,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-08-01,18.15,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-09-01,17.87,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-10-01,18.04,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-11-01,19.24,corn
region x (northern mindanao),"corngrain [maize] white, matured",2023-12-01,19.37,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-01-01,16.3,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-02-01,16.79,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-03-01,16.05,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-04-01,18.42,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-05-01,18.42,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-06-01,18.42,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-07-01,18.09,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-08-01,16.64,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-09-01,16.8,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-10-01,15.66,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-11-01,13.35,corn
region x (northern mindanao),"corngrain [maize] white, matured",2024-12-01,10.47,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-01-01,7.82,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-02-01,10.73,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-03-01,10.35,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-04-01,11.75,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-05-01,11.84,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-06-01,13.91,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-07-01,12.78,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-08-01,12.91,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-09-01,12.33,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-10-01,10.58,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-11-01,11.6,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2020-12-01,13.15,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-01-01,11.44,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-02-01,12.13,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-03-01,10.95,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-04-01,12.31,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-05-01,12.2,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-06-01,11.76,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-07-01,12.13,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-08-01,13.22,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-09-01,12.36,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-10-01,12.74,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-11-01,12.26,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2021-12-01,12.27,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-01-01,12.65,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-02-01,14.89,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-03-01,14.45,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-04-01,15.61,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-05-01,17.57,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-06-01,14.44,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-07-01,16.53,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-08-01,15.52,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-09-01,15.19,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-10-01,14.56,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-11-01,14.02,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2022-12-01,15.16,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-01-01,15.57,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-02-01,16.51,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-03-01,15.63,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-04-01,15.7,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-05-01,16.39,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-06-01,16.93,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-07-01,16.91,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-08-01,17.67,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-09-01,17.27,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-10-01,17.25,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-11-01,17.18,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2023-12-01,17.3,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-01-01,13.0,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-02-01,16.27,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-03-01,12.29,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-04-01,16.0,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-05-01,17.0,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-06-01,17.0,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-07-01,31.95,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-08-01,31.95,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-09-01,29.11,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-10-01,12.78,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-11-01,13.12,corn
region x (northern mindanao),"corngrain [maize] yellow, matured",2024-12-01,13.12,corn
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-01-01,14.94,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-02-01,15.27,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-03-01,16.65,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-04-01,17.6,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-05-01,18.64,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-06-01,18.02,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-07-01,18.42,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-08-01,18.25,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-09-01,15.11,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-10-01,14.01,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-11-01,14.49,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-12-01,15.05,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-01-01,15.09,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-02-01,15.28,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-03-01,16.12,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-04-01,16.8,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-05-01,16.49,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-06-01,17.61,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-07-01,16.25,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-08-01,16.11,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-09-01,15.81,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-10-01,15.65,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-11-01,15.91,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-12-01,15.91,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-01-01,16.18,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-02-01,17.93,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-03-01,17.96,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-04-01,17.59,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-05-01,17.67,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-06-01,17.35,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-07-01,18.25,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-08-01,16.65,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-09-01,17.12,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-10-01,17.54,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-11-01,17.95,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-12-01,16.9,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-01-01,17.6,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-02-01,17.96,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-03-01,18.61,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-04-01,18.75,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-05-01,19.63,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-06-01,19.48,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-07-01,19.19,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-08-01,20.89,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-09-01,20.13,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-10-01,21.26,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-11-01,21.91,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-12-01,22.09,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-01-01,23.37,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-02-01,24.9,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-03-01,25.09,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-04-01,24.23,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-05-01,24.86,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-06-01,24.88,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-07-01,23.9,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-08-01,23.43,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-09-01,22.75,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-10-01,21.5,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-11-01,20.79,rice
region x (northern mindanao),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-12-01,21.16,rice
region vi (western visayas),"corngrain [maize] yellow, matured",2020-01-01,11.0,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-02-01,14.06,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-03-01,12.68,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-04-01,12.72,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-05-01,12.03,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-06-01,12.73,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-07-01,11.55,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-08-01,13.23,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-09-01,12.23,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-10-01,12.36,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-11-01,14.14,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2020-12-01,12.8,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-01-01,12.8,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-02-01,12.8,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-03-01,13.05,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-04-01,12.84,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-05-01,12.72,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-06-01,13.6,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-07-01,15.23,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-08-01,12.74,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-09-01,14.8,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-10-01,15.03,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-11-01,13.31,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2021-12-01,11.43,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-01-01,11.43,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-02-01,11.43,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-03-01,17.83,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-04-01,18.26,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-05-01,18.25,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-06-01,19.65,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-07-01,14.77,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-08-01,18.99,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-09-01,18.91,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-10-01,18.95,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-11-01,18.75,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2022-12-01,18.88,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-01-01,20.1,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-02-01,20.87,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-03-01,19.99,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-04-01,20.04,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-05-01,19.57,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-06-01,19.23,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-07-01,18.32,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-08-01,18.9,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-09-01,18.18,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-10-01,17.14,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-11-01,17.6,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2023-12-01,17.92,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-01-01,17.46,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-02-01,17.44,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-03-01,17.4,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-04-01,16.5,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-05-01,15.55,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-06-01,17.63,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-07-01,12.03,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-08-01,16.06,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-09-01,13.87,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-10-01,14.51,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-11-01,15.36,corn
region vi (western visayas),"corngrain [maize] yellow, matured",2024-12-01,15.36,corn
region vi (western visayas),"green corn (maize, green), white",2020-01-01,14.33,corn
region vi (western visayas),"green corn (maize, green), white",2020-02-01,21.17,corn
region vi (western visayas),"green corn (maize, green), white",2020-03-01,25.09,corn
region vi (western visayas),"green corn (maize, green), white",2020-04-01,22.02,corn
region vi (western visayas),"green corn (maize, green), white",2020-05-01,16.69,corn
region vi (western visayas),"green corn (maize, green), white",2020-06-01,17.18,corn
region vi (western visayas),"green corn (maize, green), white",2020-07-01,17.77,corn
region vi (western visayas),"green corn (maize, green), white",2020-08-01,17.83,corn
region vi (western visayas),"green corn (maize, green), white",2020-09-01,17.94,corn
region vi (western visayas),"green corn (maize, green), white",2020-10-01,15.87,corn
region vi (western visayas),"green corn (maize, green), white",2020-11-01,23.08,corn
region vi (western visayas),"green corn (maize, green), white",2020-12-01,12.5,corn
region vi (western visayas),"green corn (maize, green), white",2021-01-01,26.96,corn
region vi (western visayas),"green corn (maize, green), white",2021-02-01,15.7,corn
region vi (western visayas),"green corn (maize, green), white",2021-03-01,24.65,corn
region vi (western visayas),"green corn (maize, green), white",2021-04-01,16.25,corn
region vi (western visayas),"green corn (maize, green), white",2021-05-01,21.41,corn
region vi (western visayas),"green corn (maize, green), white",2021-06-01,18.43,corn
region vi (western visayas),"green corn (maize, green), white",2021-07-01,19.98,corn
region vi (western visayas),"green corn (maize, green), white",2021-08-01,17.77,corn
region vi (western visayas),"green corn (maize, green), white",2021-09-01,16.45,corn
region vi (western visayas),"green corn (maize, green), white",2021-10-01,19.26,corn
region vi (western visayas),"green corn (maize, green), white",2021-11-01,16.95,corn
region vi (western visayas),"green corn (maize, green), white",2021-12-01,17.35,corn
region vi (western visayas),"green corn (maize, green), white",2022-01-01,35.46,corn
region vi (western visayas),"green corn (maize, green), white",2022-02-01,32.93,corn
region vi (western visayas),"green corn (maize, green), white",2022-03-01,28.28,corn
region vi (western visayas),"green corn (maize, green), white",2022-04-01,25.03,corn
region vi (western visayas),"green corn (maize, green), white",2022-05-01,20.28,corn
region vi (western visayas),"green corn (maize, green), white",2022-06-01,22.9,corn
region vi (western visayas),"green corn (maize, green), white",2022-07-01,24.74,corn
region vi (western visayas),"green corn (maize, green), white",2022-08-01,26.21,corn
region vi (western visayas),"green corn (maize, green), white",2022-09-01,26.14,corn
region vi (western visayas),"green corn (maize, green), white",2022-10-01,29.47,corn
region vi (western visayas),"green corn (maize, green), white",2022-11-01,24.38,corn
region vi (western visayas),"green corn (maize, green), white",2022-12-01,29.61,corn
region vi (western visayas),"green corn (maize, green), white",2023-01-01,32.34,corn
region vi (western visayas),"green corn (maize, green), white",2023-02-01,32.27,corn
region vi (western visayas),"green corn (maize, green), white",2023-03-01,34.3,corn
region vi (western visayas),"green corn (maize, green), white",2023-04-01,31.86,corn
region vi (western visayas),"green corn (maize, green), white",2023-05-01,31.12,corn
region vi (western visayas),"green corn (maize, green), white",2023-06-01,30.79,corn
region vi (western visayas),"green corn (maize, green), white",2023-07-01,32.79,corn
region vi (western visayas),"green corn (maize, green), white",2023-08-01,31.74,corn
region vi (western visayas),"green corn (maize, green), white",2023-09-01,34.47,corn
region vi (western visayas),"green corn (maize, green), white",2023-10-01,30.22,corn
region vi (western visayas),"green corn (maize, green), white",2023-11-01,30.4,corn
region vi (western visayas),"green corn (maize, green), white",2023-12-01,36.07,corn
region vi (western visayas),"green corn (maize, green), white",2024-01-01,36.07,corn
region vi (western visayas),"green corn (maize, green), white",2024-02-01,36.07,corn
region vi (western visayas),"green corn (maize, green), white",2024-03-01,36.07,corn
region vi (western visayas),"green corn (maize, green), white",2024-04-01,20.41,corn
region vi (western visayas),"green corn (maize, green), white",2024-05-01,24.04,corn
region vi (western visayas),"green corn (maize, green), white",2024-06-01,18.48,corn
region vi (western visayas),"green corn (maize, green), white",2024-07-01,33.59,corn
region vi (western visayas),"green corn (maize, green), white",2024-08-01,20.72,corn
region vi (western visayas),"green corn (maize, green), white",2024-09-01,23.31,corn
region vi (western visayas),"green corn (maize, green), white",2024-10-01,24.3,corn
region vi (western visayas),"green corn (maize, green), white",2024-11-01,24.76,corn
region vi (western visayas),"green corn (maize, green), white",2024-12-01,24.76,corn
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-01-01,16.01,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-02-01,14.49,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-03-01,15.77,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-04-01,18.28,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-05-01,16.91,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-06-01,16.46,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-07-01,14.78,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-08-01,15.04,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-09-01,14.58,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-10-01,14.09,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-11-01,14.48,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2020-12-01,15.82,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-01-01,16.78,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-02-01,17.5,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-03-01,16.85,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-04-01,15.93,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-05-01,15.43,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-06-01,15.29,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-07-01,14.83,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-08-01,15.71,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-09-01,15.76,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-10-01,14.91,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-11-01,15.82,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2021-12-01,16.62,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-01-01,18.2,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-02-01,20.37,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-03-01,17.64,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-04-01,17.02,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-05-01,16.29,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-06-01,16.9,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-07-01,17.03,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-08-01,17.26,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-09-01,17.24,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-10-01,16.81,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-11-01,16.98,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2022-12-01,17.98,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-01-01,17.5,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-02-01,17.98,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-03-01,17.99,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-04-01,18.8,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-05-01,19.23,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-06-01,18.91,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-07-01,18.93,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-08-01,21.16,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-09-01,19.63,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-10-01,20.13,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-11-01,20.95,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2023-12-01,21.81,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-01-01,27.66,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-02-01,22.75,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-03-01,23.38,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-04-01,22.19,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-05-01,22.7,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-06-01,22.94,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-07-01,22.4,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-08-01,21.47,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-09-01,21.69,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-10-01,20.18,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-11-01,18.82,rice
region vi (western visayas),"palay [paddy] other variety, dry (conv. to 14% mc)",2024-12-01,21.13,rice
region vi (western visayas),"corngrain [maize] white, matured",2020-01-01,11.92,corn
region vi (western visayas),"corngrain [maize] white, matured",2020-02-01,11.13,corn
region vi (western visayas),"corngrain [maize] white, matured",2020-03-01,15.05,corn
region vi (western visayas),"corngrain [maize] white, matured",2020-04-01,10.41,corn
region vi (western visayas),"corngrain [maize] white, matured",2020-05-01,11.89,corn
