Geolocation,Commodity,Date,Price,Commodity_Type
region vi (western visayas),regular milled rice (rmr),2021-07-01,32.25,rice
region vi (western visayas),regular milled rice (rmr),2021-08-01,32.7,rice
region vi (western visayas),regular milled rice (rmr),2021-09-01,31.41,rice
region vi (western visayas),regular milled rice (rmr),2021-10-01,31.31,rice
region vi (western visayas),regular milled rice (rmr),2021-11-01,31.0,rice
region vi (western visayas),regular milled rice (rmr),2021-12-01,31.82,rice
region vi (western visayas),regular milled rice (rmr),2022-01-01,40.38,rice
region vi (western visayas),regular milled rice (rmr),2022-02-01,32.78,rice
region vi (western visayas),regular milled rice (rmr),2022-03-01,31.81,rice
region vi (western visayas),regular milled rice (rmr),2022-04-01,32.3,rice
region vi (western visayas),regular milled rice (rmr),2022-05-01,33.21,rice
region vi (western visayas),regular milled rice (rmr),2022-06-01,33.99,rice
region vi (western visayas),regular milled rice (rmr),2022-07-01,34.56,rice
region vi (western visayas),regular milled rice (rmr),2022-08-01,35.04,rice
region vi (western visayas),regular milled rice (rmr),2022-09-01,35.0,rice
region vi (western visayas),regular milled rice (rmr),2022-10-01,35.3,rice
region vi (western visayas),regular milled rice (rmr),2022-11-01,34.8,rice
region vi (western visayas),regular milled rice (rmr),2022-12-01,34.67,rice
region vi (western visayas),regular milled rice (rmr),2023-01-01,34.26,rice
region vi (western visayas),regular milled rice (rmr),2023-02-01,34.72,rice
region vi (western visayas),regular milled rice (rmr),2023-03-01,34.6,rice
region vi (western visayas),regular milled rice (rmr),2023-04-01,35.4,rice
region vi (western visayas),regular milled rice (rmr),2023-05-01,36.98,rice
region vi (western visayas),regular milled rice (rmr),2023-06-01,38.12,rice
region vi (western visayas),regular milled rice (rmr),2023-07-01,39.63,rice
region vi (western visayas),regular milled rice (rmr),2023-08-01,41.7,rice
region vi (western visayas),regular milled rice (rmr),2023-09-01,40.82,rice
region vi (western visayas),regular milled rice (rmr),2023-10-01,39.86,rice
region vi (western visayas),regular milled rice (rmr),2023-11-01,41.21,rice
region vi (western visayas),regular milled rice (rmr),2023-12-01,43.27,rice
region vi (western visayas),regular milled rice (rmr),2024-01-01,46.27,rice
region vi (western visayas),regular milled rice (rmr),2024-02-01,47.02,rice
region vi (western visayas),regular milled rice (rmr),2024-03-01,47.92,rice
region vi (western visayas),regular milled rice (rmr),2024-04-01,48.14,rice
region vi (western visayas),regular milled rice (rmr),2024-05-01,49.16,rice
region vi (western visayas),regular milled rice (rmr),2024-06-01,48.71,rice
region vi (western visayas),regular milled rice (rmr),2024-07-01,48.41,rice
region vi (western visayas),regular milled rice (rmr),2024-08-01,48.44,rice
region vi (western visayas),regular milled rice (rmr),2024-09-01,47.53,rice
region vi (western visayas),regular milled rice (rmr),2024-10-01,44.49,rice
region vi (western visayas),regular milled rice (rmr),2024-11-01,42.11,rice
region vi (western visayas),regular milled rice (rmr),2024-12-01,40.11,rice
region vi (western visayas),rice premium,2020-01-01,45.6,rice
region vi (western visayas),rice premium,2020-02-01,45.6,rice
region vi (western visayas),rice premium,2020-03-01,45.51,rice
region vi (western visayas),rice premium,2020-04-01,45.29,rice
region vi (western visayas),rice premium,2020-05-01,45.2,rice
region vi (western visayas),rice premium,2020-06-01,45.2,rice
region vi (western visayas),rice premium,2020-07-01,45.27,rice
region vi (western visayas),rice premium,2020-08-01,45.18,rice
region vi (western visayas),rice premium,2020-09-01,45.37,rice
region vi (western visayas),rice premium,2020-10-01,45.46,rice
region vi (western visayas),rice premium,2020-11-01,53.26,rice
region vi (western visayas),rice premium,2020-12-01,45.26,rice
region vi (western visayas),rice premium,2021-01-01,45.2,rice
region vi (western visayas),rice premium,2021-02-01,45.15,rice
region vi (western visayas),rice premium,2021-03-01,45.2,rice
region vi (western visayas),rice premium,2021-04-01,45.31,rice
region vi (western visayas),rice premium,2021-05-01,45.2,rice
region vi (western visayas),rice premium,2021-06-01,45.2,rice
region vi (western visayas),rice premium,2021-07-01,45.17,rice
region vi (western visayas),rice premium,2021-08-01,45.2,rice
region vi (western visayas),rice premium,2021-09-01,45.18,rice
region vi (western visayas),rice premium,2021-10-01,45.2,rice
region vi (western visayas),rice premium,2021-11-01,45.2,rice
region vi (western visayas),rice premium,2021-12-01,45.2,rice
region vi (western visayas),rice premium,2022-01-01,45.2,rice
region vi (western visayas),rice premium,2022-02-01,46.2,rice
region vi (western visayas),rice premium,2022-03-01,42.72,rice
region vi (western visayas),rice premium,2022-04-01,42.8,rice
region vi (western visayas),rice premium,2022-05-01,45.2,rice
region vi (western visayas),rice premium,2022-06-01,45.2,rice
region vi (western visayas),rice premium,2022-07-01,45.2,rice
region vi (western visayas),rice premium,2022-08-01,44.2,rice
region vi (western visayas),rice premium,2022-09-01,45.2,rice
region vi (western visayas),rice premium,2022-10-01,45.2,rice
region vi (western visayas),rice premium,2022-11-01,44.6,rice
region vi (western visayas),rice premium,2022-12-01,44.6,rice
region vi (western visayas),rice premium,2023-01-01,45.2,rice
region vi (western visayas),rice premium,2023-02-01,45.37,rice
region vi (western visayas),rice premium,2023-03-01,42.6,rice
region vi (western visayas),rice premium,2023-04-01,43.2,rice
region vi (western visayas),rice premium,2023-05-01,44.6,rice
region vi (western visayas),rice premium,2023-06-01,45.2,rice
region vi (western visayas),rice premium,2023-07-01,44.8,rice
region vi (western visayas),rice premium,2023-08-01,48.6,rice
region vi (western visayas),rice premium,2023-09-01,46.2,rice
region vi (western visayas),rice premium,2023-10-01,47.2,rice
region vi (western visayas),rice premium,2023-11-01,46.6,rice
region vi (western visayas),rice premium,2023-12-01,47.4,rice
region vi (western visayas),rice premium,2024-01-01,52.0,rice
region vi (western visayas),rice premium,2024-02-01,53.2,rice
region vi (western visayas),rice premium,2024-03-01,54.2,rice
region vi (western visayas),rice premium,2024-04-01,54.2,rice
region vi (western visayas),rice premium,2024-05-01,54.45,rice
region vi (western visayas),rice premium,2024-06-01,55.2,rice
region vi (western visayas),rice premium,2024-07-01,55.2,rice
region vi (western visayas),rice premium,2024-08-01,54.28,rice
region vi (western visayas),rice premium,2024-09-01,53.2,rice
region vi (western visayas),rice premium,2024-10-01,52.78,rice
region vi (western visayas),rice premium,2024-11-01,51.35,rice
region vi (western visayas),rice premium,2024-12-01,50.8,rice
region vi (western visayas),well milled rice (wmr),2020-01-01,35.11,rice
region vi (western visayas),well milled rice (wmr),2020-02-01,34.84,rice
region vi (western visayas),well milled rice (wmr),2020-03-01,34.99,rice
region vi (western visayas),well milled rice (wmr),2020-04-01,38.01,rice
region vi (western visayas),well milled rice (wmr),2020-05-01,39.37,rice
region vi (western visayas),well milled rice (wmr),2020-06-01,39.27,rice
region vi (western visayas),well milled rice (wmr),2020-07-01,39.04,rice
region vi (western visayas),well milled rice (wmr),2020-08-01,38.82,rice
region vi (western visayas),well milled rice (wmr),2020-09-01,36.89,rice
region vi (western visayas),well milled rice (wmr),2020-10-01,35.68,rice
region vi (western visayas),well milled rice (wmr),2020-11-01,36.57,rice
region vi (western visayas),well milled rice (wmr),2020-12-01,35.4,rice
region vi (western visayas),well milled rice (wmr),2021-01-01,35.68,rice
region vi (western visayas),well milled rice (wmr),2021-02-01,35.52,rice
region vi (western visayas),well milled rice (wmr),2021-03-01,36.03,rice
region vi (western visayas),well milled rice (wmr),2021-04-01,36.46,rice
region vi (western visayas),well milled rice (wmr),2021-05-01,36.41,rice
region vi (western visayas),well milled rice (wmr),2021-06-01,36.54,rice
region vi (western visayas),well milled rice (wmr),2021-07-01,37.29,rice
region vi (western visayas),well milled rice (wmr),2021-08-01,37.28,rice
region vi (western visayas),well milled rice (wmr),2021-09-01,36.73,rice
region vi (western visayas),well milled rice (wmr),2021-10-01,36.59,rice
region vi (western visayas),well milled rice (wmr),2021-11-01,36.95,rice
region vi (western visayas),well milled rice (wmr),2021-12-01,37.03,rice
region vi (western visayas),well milled rice (wmr),2022-01-01,37.11,rice
region vi (western visayas),well milled rice (wmr),2022-02-01,37.33,rice
region vi (western visayas),well milled rice (wmr),2022-03-01,36.27,rice
region vi (western visayas),well milled rice (wmr),2022-04-01,36.47,rice
region vi (western visayas),well milled rice (wmr),2022-05-01,37.74,rice
region vi (western visayas),well milled rice (wmr),2022-06-01,38.36,rice
region vi (western visayas),well milled rice (wmr),2022-07-01,38.56,rice
region vi (western visayas),well milled rice (wmr),2022-08-01,38.04,rice
region vi (western visayas),well milled rice (wmr),2022-09-01,38.36,rice
region vi (western visayas),well milled rice (wmr),2022-10-01,38.54,rice
region vi (western visayas),well milled rice (wmr),2022-11-01,37.93,rice
region vi (western visayas),well milled rice (wmr),2022-12-01,37.54,rice
region vi (western visayas),well milled rice (wmr),2023-01-01,37.55,rice
region vi (western visayas),well milled rice (wmr),2023-02-01,38.07,rice
region vi (western visayas),well milled rice (wmr),2023-03-01,38.05,rice
region vi (western visayas),well milled rice (wmr),2023-04-01,38.98,rice
region vi (western visayas),well milled rice (wmr),2023-05-01,40.18,rice
region vi (western visayas),well milled rice (wmr),2023-06-01,40.51,rice
region vi (western visayas),well milled rice (wmr),2023-07-01,41.55,rice
region vi (western visayas),well milled rice (wmr),2023-08-01,44.35,rice
region vi (western visayas),well milled rice (wmr),2023-09-01,44.23,rice
region vi (western visayas),well milled rice (wmr),2023-10-01,43.14,rice
region vi (western visayas),well milled rice (wmr),2023-11-01,44.15,rice
region vi (western visayas),well milled rice (wmr),2023-12-01,46.02,rice
region vi (western visayas),well milled rice (wmr),2024-01-01,48.91,rice
region vi (western visayas),well milled rice (wmr),2024-02-01,49.78,rice
region vi (western visayas),well milled rice (wmr),2024-03-01,51.26,rice
region vi (western visayas),well milled rice (wmr),2024-04-01,51.45,rice
region vi (western visayas),well milled rice (wmr),2024-05-01,51.23,rice
region vi (western visayas),well milled rice (wmr),2024-06-01,51.41,rice
region vi (western visayas),well milled rice (wmr),2024-07-01,51.36,rice
region vi (western visayas),well milled rice (wmr),2024-08-01,51.24,rice
region vi (western visayas),well milled rice (wmr),2024-09-01,50.33,rice
region vi (western visayas),well milled rice (wmr),2024-10-01,47.6,rice
region vi (western visayas),well milled rice (wmr),2024-11-01,46.06,rice
region vi (western visayas),well milled rice (wmr),2024-12-01,44.09,rice
region vii (central visayas),corngrits white,2020-01-01,24.6,corn
region vii (central visayas),corngrits white,2020-02-01,20.05,corn
region vii (central visayas),corngrits white,2020-03-01,24.42,corn
region vii (central visayas),corngrits white,2020-04-01,31.54,corn
region vii (central visayas),corngrits white,2020-05-01,31.5,corn
region vii (central visayas),corngrits white,2020-06-01,29.99,corn
region vii (central visayas),corngrits white,2020-07-01,29.3,corn
region vii (central visayas),corngrits white,2020-08-01,29.29,corn
region vii (central visayas),corngrits white,2020-09-01,39.3,corn
region vii (central visayas),corngrits white,2020-10-01,43.36,corn
region vii (central visayas),corngrits white,2020-11-01,25.75,corn
region vii (central visayas),corngrits white,2020-12-01,26.33,corn
region vii (central visayas),corngrits white,2021-01-01,26.81,corn
region vii (central visayas),corngrits white,2021-02-01,26.5,corn
region vii (central visayas),corngrits white,2021-03-01,28.18,corn
region vii (central visayas),corngrits white,2021-04-01,33.29,corn
region vii (central visayas),corngrits white,2021-05-01,33.09,corn
region vii (central visayas),corngrits white,2021-06-01,33.5,corn
region vii (central visayas),corngrits white,2021-07-01,40.73,corn
region vii (central visayas),corngrits white,2021-08-01,38.22,corn
region vii (central visayas),corngrits white,2021-09-01,38.46,corn
region vii (central visayas),corngrits white,2021-10-01,36.65,corn
region vii (central visayas),corngrits white,2021-11-01,35.23,corn
region vii (central visayas),corngrits white,2021-12-01,35.75,corn
region vii (central visayas),corngrits white,2022-01-01,36.85,corn
region vii (central visayas),corngrits white,2022-02-01,35.43,corn
region vii (central visayas),corngrits white,2022-03-01,34.62,corn
region vii (central visayas),corngrits white,2022-04-01,36.29,corn
region vii (central visayas),corngrits white,2022-05-01,38.25,corn
region vii (central visayas),corngrits white,2022-06-01,38.31,corn
region vii (central visayas),corngrits white,2022-07-01,40.18,corn
region vii (central visayas),corngrits white,2022-08-01,40.2,corn
region vii (central visayas),corngrits white,2022-09-01,39.56,corn
region vii (central visayas),corngrits white,2022-10-01,40.45,corn
region vii (central visayas),corngrits white,2022-11-01,40.45,corn
region vii (central visayas),corngrits white,2022-12-01,40.44,corn
region vii (central visayas),corngrits white,2023-01-01,39.07,corn
region vii (central visayas),corngrits white,2023-02-01,38.0,corn
region vii (central visayas),corngrits white,2023-03-01,36.7,corn
region vii (central visayas),corngrits white,2023-04-01,38.05,corn
region vii (central visayas),corngrits white,2023-05-01,38.67,corn
region vii (central visayas),corngrits white,2023-06-01,38.61,corn
region vii (central visayas),corngrits white,2023-07-01,38.12,corn
region vii (central visayas),corngrits white,2023-08-01,37.55,corn
region vii (central visayas),corngrits white,2023-09-01,39.44,corn
region vii (central visayas),corngrits white,2023-10-01,40.57,corn
region vii (central visayas),corngrits white,2023-11-01,40.65,corn
region vii (central visayas),corngrits white,2023-12-01,43.3,corn
region vii (central visayas),corngrits white,2024-01-01,42.51,corn
region vii (central visayas),corngrits white,2024-02-01,42.68,corn
region vii (central visayas),corngrits white,2024-03-01,44.04,corn
region vii (central visayas),corngrits white,2024-04-01,44.66,corn
region vii (central visayas),corngrits white,2024-05-01,46.92,corn
region vii (central visayas),corngrits white,2024-06-01,50.59,corn
region vii (central visayas),corngrits white,2024-07-01,51.15,corn
region vii (central visayas),corngrits white,2024-08-01,52.85,corn
region vii (central visayas),corngrits white,2024-09-01,47.97,corn
region vii (central visayas),corngrits white,2024-10-01,40.5,corn
region vii (central visayas),corngrits white,2024-11-01,33.98,corn
region vii (central visayas),corngrits white,2024-12-01,33.55,corn
region vii (central visayas),regular milled rice (rmr),2020-01-01,34.99,rice
region vii (central visayas),regular milled rice (rmr),2020-02-01,30.6,rice
region vii (central visayas),regular milled rice (rmr),2020-03-01,34.67,rice
region vii (central visayas),regular milled rice (rmr),2020-04-01,38.8,rice
region vii (central visayas),regular milled rice (rmr),2020-05-01,40.38,rice
region vii (central visayas),regular milled rice (rmr),2020-06-01,36.25,rice
region vii (central visayas),regular milled rice (rmr),2020-07-01,39.08,rice
region vii (central visayas),regular milled rice (rmr),2020-08-01,38.2,rice
region vii (central visayas),regular milled rice (rmr),2020-09-01,38.45,rice
region vii (central visayas),regular milled rice (rmr),2020-10-01,38.81,rice
region vii (central visayas),regular milled rice (rmr),2020-11-01,37.0,rice
region vii (central visayas),regular milled rice (rmr),2020-12-01,36.96,rice
region vii (central visayas),regular milled rice (rmr),2021-01-01,36.81,rice
region vii (central visayas),regular milled rice (rmr),2021-02-01,32.44,rice
region vii (central visayas),regular milled rice (rmr),2021-03-01,33.6,rice
region vii (central visayas),regular milled rice (rmr),2021-04-01,34.58,rice
region vii (central visayas),regular milled rice (rmr),2021-05-01,35.23,rice
region vii (central visayas),regular milled rice (rmr),2021-06-01,35.64,rice
region vii (central visayas),regular milled rice (rmr),2021-07-01,37.09,rice
region vii (central visayas),regular milled rice (rmr),2021-08-01,36.9,rice
region vii (central visayas),regular milled rice (rmr),2021-09-01,37.38,rice
region vii (central visayas),regular milled rice (rmr),2021-10-01,36.95,rice
region vii (central visayas),regular milled rice (rmr),2021-11-01,36.82,rice
region vii (central visayas),regular milled rice (rmr),2021-12-01,37.18,rice
region vii (central visayas),regular milled rice (rmr),2022-01-01,37.99,rice
region vii (central visayas),regular milled rice (rmr),2022-02-01,38.17,rice
region vii (central visayas),regular milled rice (rmr),2022-03-01,38.18,rice
region vii (central visayas),regular milled rice (rmr),2022-04-01,38.29,rice
region vii (central visayas),regular milled rice (rmr),2022-05-01,38.43,rice
region vii (central visayas),regular milled rice (rmr),2022-06-01,38.68,rice
region vii (central visayas),regular milled rice (rmr),2022-07-01,39.95,rice
region vii (central visayas),regular milled rice (rmr),2022-08-01,38.9,rice
region vii (central visayas),regular milled rice (rmr),2022-09-01,38.93,rice
region vii (central visayas),regular milled rice (rmr),2022-10-01,38.71,rice
region vii (central visayas),regular milled rice (rmr),2022-11-01,38.48,rice
region vii (central visayas),regular milled rice (rmr),2022-12-01,38.48,rice
region vii (central visayas),regular milled rice (rmr),2023-01-01,39.88,rice
region vii (central visayas),regular milled rice (rmr),2023-02-01,38.39,rice
region vii (central visayas),regular milled rice (rmr),2023-03-01,39.46,rice
region vii (central visayas),regular milled rice (rmr),2023-04-01,40.19,rice
region vii (central visayas),regular milled rice (rmr),2023-05-01,40.52,rice
region vii (central visayas),regular milled rice (rmr),2023-06-01,40.47,rice
region vii (central visayas),regular milled rice (rmr),2023-07-01,41.54,rice
region vii (central visayas),regular milled rice (rmr),2023-08-01,46.59,rice
region vii (central visayas),regular milled rice (rmr),2023-09-01,46.57,rice
region vii (central visayas),regular milled rice (rmr),2023-10-01,48.13,rice
region vii (central visayas),regular milled rice (rmr),2023-11-01,50.83,rice
region vii (central visayas),regular milled rice (rmr),2023-12-01,54.21,rice
region vii (central visayas),regular milled rice (rmr),2024-01-01,54.48,rice
region vii (central visayas),regular milled rice (rmr),2024-02-01,54.37,rice
region vii (central visayas),regular milled rice (rmr),2024-03-01,54.43,rice
region vii (central visayas),regular milled rice (rmr),2024-04-01,52.94,rice
region vii (central visayas),regular milled rice (rmr),2024-05-01,52.66,rice
region vii (central visayas),regular milled rice (rmr),2024-06-01,52.75,rice
region vii (central visayas),regular milled rice (rmr),2024-07-01,51.27,rice
region vii (central visayas),regular milled rice (rmr),2024-08-01,50.78,rice
region vii (central visayas),regular milled rice (rmr),2024-09-01,50.66,rice
region vii (central visayas),regular milled rice (rmr),2024-10-01,50.44,rice
region vii (central visayas),regular milled rice (rmr),2024-11-01,50.09,rice
region vii (central visayas),regular milled rice (rmr),2024-12-01,50.28,rice
region vii (central visayas),rice premium,2020-01-01,41.39,rice
region vii (central visayas),rice premium,2020-02-01,38.5,rice
region vii (central visayas),rice premium,2020-03-01,42.35,rice
region vii (central visayas),rice premium,2020-04-01,45.6,rice
region vii (central visayas),rice premium,2020-05-01,45.01,rice
region vii (central visayas),rice premium,2020-06-01,44.62,rice
region vii (central visayas),rice premium,2020-07-01,44.63,rice
region vii (central visayas),rice premium,2020-08-01,44.68,rice
region vii (central visayas),rice premium,2020-09-01,44.65,rice
region vii (central visayas),rice premium,2020-10-01,46.58,rice
region vii (central visayas),rice premium,2020-11-01,44.4,rice
region vii (central visayas),rice premium,2020-12-01,45.72,rice
region vii (central visayas),rice premium,2021-01-01,45.85,rice
region vii (central visayas),rice premium,2021-02-01,44.5,rice
region vii (central visayas),rice premium,2021-03-01,44.4,rice
region vii (central visayas),rice premium,2021-04-01,44.6,rice
region vii (central visayas),rice premium,2021-05-01,44.6,rice
region vii (central visayas),rice premium,2021-06-01,44.4,rice
region vii (central visayas),rice premium,2021-07-01,44.0,rice
region vii (central visayas),rice premium,2021-08-01,44.16,rice
region vii (central visayas),rice premium,2021-09-01,44.14,rice
region vii (central visayas),rice premium,2021-10-01,43.98,rice
region vii (central visayas),rice premium,2021-11-01,44.44,rice
region vii (central visayas),rice premium,2021-12-01,44.72,rice
region vii (central visayas),rice premium,2022-01-01,44.65,rice
region vii (central visayas),rice premium,2022-02-01,44.67,rice
region vii (central visayas),rice premium,2022-03-01,44.72,rice
region vii (central visayas),rice premium,2022-04-01,44.78,rice
region vii (central visayas),rice premium,2022-05-01,44.88,rice
region vii (central visayas),rice premium,2022-06-01,44.95,rice
region vii (central visayas),rice premium,2022-07-01,45.7,rice
region vii (central visayas),rice premium,2022-08-01,45.1,rice
region vii (central visayas),rice premium,2022-09-01,45.13,rice
region vii (central visayas),rice premium,2022-10-01,45.23,rice
region vii (central visayas),rice premium,2022-11-01,45.04,rice
region vii (central visayas),rice premium,2022-12-01,45.05,rice
region vii (central visayas),rice premium,2023-01-01,45.21,rice
region vii (central visayas),rice premium,2023-02-01,45.14,rice
region vii (central visayas),rice premium,2023-03-01,46.14,rice
region vii (central visayas),rice premium,2023-04-01,47.0,rice
region vii (central visayas),rice premium,2023-05-01,47.14,rice
region vii (central visayas),rice premium,2023-06-01,47.15,rice
region vii (central visayas),rice premium,2023-07-01,47.41,rice
region vii (central visayas),rice premium,2023-08-01,51.32,rice
region vii (central visayas),rice premium,2023-09-01,53.22,rice
region vii (central visayas),rice premium,2023-10-01,54.42,rice
region vii (central visayas),rice premium,2023-11-01,57.35,rice
region vii (central visayas),rice premium,2023-12-01,59.72,rice
region vii (central visayas),rice premium,2024-01-01,59.58,rice
region vii (central visayas),rice premium,2024-02-01,59.33,rice
region vii (central visayas),rice premium,2024-03-01,58.88,rice
region vii (central visayas),rice premium,2024-04-01,58.11,rice
region vii (central visayas),rice premium,2024-05-01,57.71,rice
region vii (central visayas),rice premium,2024-06-01,57.22,rice
region vii (central visayas),rice premium,2024-07-01,55.27,rice
region vii (central visayas),rice premium,2024-08-01,54.46,rice
region vii (central visayas),rice premium,2024-09-01,54.67,rice
region vii (central visayas),rice premium,2024-10-01,54.85,rice
region vii (central visayas),rice premium,2024-11-01,54.14,rice
region vii (central visayas),rice premium,2024-12-01,54.74,rice
region vii (central visayas),well milled rice (wmr),2020-01-01,37.8,rice
region vii (central visayas),well milled rice (wmr),2020-02-01,34.05,rice
region vii (central visayas),well milled rice (wmr),2020-03-01,38.22,rice
region vii (central visayas),well milled rice (wmr),2020-04-01,41.4,rice
region vii (central visayas),well milled rice (wmr),2020-05-01,41.79,rice
region vii (central visayas),well milled rice (wmr),2020-06-01,41.01,rice
region vii (central visayas),well milled rice (wmr),2020-07-01,41.28,rice
region vii (central visayas),well milled rice (wmr),2020-08-01,40.83,rice
region vii (central visayas),well milled rice (wmr),2020-09-01,40.63,rice
region vii (central visayas),well milled rice (wmr),2020-10-01,42.89,rice
region vii (central visayas),well milled rice (wmr),2020-11-01,40.25,rice
region vii (central visayas),well milled rice (wmr),2020-12-01,41.05,rice
region vii (central visayas),well milled rice (wmr),2021-01-01,40.9,rice
region vii (central visayas),well milled rice (wmr),2021-02-01,38.65,rice
region vii (central visayas),well milled rice (wmr),2021-03-01,39.0,rice
region vii (central visayas),well milled rice (wmr),2021-04-01,39.35,rice
region vii (central visayas),well milled rice (wmr),2021-05-01,39.2,rice
region vii (central visayas),well milled rice (wmr),2021-06-01,39.0,rice
region vii (central visayas),well milled rice (wmr),2021-07-01,39.5,rice
region vii (central visayas),well milled rice (wmr),2021-08-01,39.54,rice
region vii (central visayas),well milled rice (wmr),2021-09-01,39.76,rice
region vii (central visayas),well milled rice (wmr),2021-10-01,39.53,rice
region vii (central visayas),well milled rice (wmr),2021-11-01,39.64,rice
region vii (central visayas),well milled rice (wmr),2021-12-01,39.75,rice
region vii (central visayas),well milled rice (wmr),2022-01-01,40.24,rice
region vii (central visayas),well milled rice (wmr),2022-02-01,40.38,rice
region vii (central visayas),well milled rice (wmr),2022-03-01,40.45,rice
region vii (central visayas),well milled rice (wmr),2022-04-01,40.55,rice
region vii (central visayas),well milled rice (wmr),2022-05-01,40.68,rice
region vii (central visayas),well milled rice (wmr),2022-06-01,40.68,rice
region vii (central visayas),well milled rice (wmr),2022-07-01,41.8,rice
region vii (central visayas),well milled rice (wmr),2022-08-01,41.23,rice
region vii (central visayas),well milled rice (wmr),2022-09-01,40.97,rice
region vii (central visayas),well milled rice (wmr),2022-10-01,40.95,rice
region vii (central visayas),well milled rice (wmr),2022-11-01,40.88,rice
region vii (central visayas),well milled rice (wmr),2022-12-01,40.95,rice
region vii (central visayas),well milled rice (wmr),2023-01-01,41.62,rice
region vii (central visayas),well milled rice (wmr),2023-02-01,41.47,rice
region vii (central visayas),well milled rice (wmr),2023-03-01,42.47,rice
region vii (central visayas),well milled rice (wmr),2023-04-01,43.14,rice
region vii (central visayas),well milled rice (wmr),2023-05-01,43.32,rice
region vii (central visayas),well milled rice (wmr),2023-06-01,43.37,rice
region vii (central visayas),well milled rice (wmr),2023-07-01,44.03,rice
region vii (central visayas),well milled rice (wmr),2023-08-01,48.04,rice
region vii (central visayas),well milled rice (wmr),2023-09-01,51.34,rice
region vii (central visayas),well milled rice (wmr),2023-10-01,52.49,rice
region vii (central visayas),well milled rice (wmr),2023-11-01,54.83,rice
region vii (central visayas),well milled rice (wmr),2023-12-01,57.15,rice
region vii (central visayas),well milled rice (wmr),2024-01-01,56.91,rice
region vii (central visayas),well milled rice (wmr),2024-02-01,56.71,rice
region vii (central visayas),well milled rice (wmr),2024-03-01,56.12,rice
region vii (central visayas),well milled rice (wmr),2024-04-01,54.96,rice
region vii (central visayas),well milled rice (wmr),2024-05-01,54.45,rice
region vii (central visayas),well milled rice (wmr),2024-06-01,54.18,rice
region vii (central visayas),well milled rice (wmr),2024-07-01,53.29,rice
region vii (central visayas),well milled rice (wmr),2024-08-01,52.82,rice
region vii (central visayas),well milled rice (wmr),2024-09-01,52.6,rice
region vii (central visayas),well milled rice (wmr),2024-10-01,52.32,rice
region vii (central visayas),well milled rice (wmr),2024-11-01,52.31,rice
region vii (central visayas),well milled rice (wmr),2024-12-01,52.42,rice
region viii (eastern visayas),corngrits white,2020-01-01,34.8,corn
region viii (eastern visayas),corngrits white,2020-02-01,34.84,corn
region viii (eastern visayas),corngrits white,2020-03-01,34.44,corn
region viii (eastern visayas),corngrits white,2020-04-01,34.5,corn
region viii (eastern visayas),corngrits white,2020-05-01,37.48,corn
region viii (eastern visayas),corngrits white,2020-06-01,37.75,corn
region viii (eastern visayas),corngrits white,2020-07-01,37.28,corn
region viii (eastern visayas),corngrits white,2020-08-01,37.21,corn
region viii (eastern visayas),corngrits white,2020-09-01,37.15,corn
region viii (eastern visayas),corngrits white,2020-10-01,36.88,corn
region viii (eastern visayas),corngrits white,2020-11-01,36.88,corn
region viii (eastern visayas),corngrits white,2020-12-01,37.09,corn
region viii (eastern visayas),corngrits white,2021-01-01,37.1,corn
region viii (eastern visayas),corngrits white,2021-02-01,37.23,corn
region viii (eastern visayas),corngrits white,2021-03-01,37.14,corn
region viii (eastern visayas),corngrits white,2021-04-01,37.3,corn
region viii (eastern visayas),corngrits white,2021-05-01,37.06,corn
region viii (eastern visayas),corngrits white,2021-06-01,38.62,corn
region viii (eastern visayas),corngrits white,2021-07-01,39.93,corn
region viii (eastern visayas),corngrits white,2021-08-01,39.89,corn
region viii (eastern visayas),corngrits white,2021-09-01,39.0,corn
region viii (eastern visayas),corngrits white,2021-10-01,38.0,corn
region viii (eastern visayas),corngrits white,2021-11-01,37.74,corn
region viii (eastern visayas),corngrits white,2021-12-01,38.23,corn
region viii (eastern visayas),corngrits white,2022-01-01,38.68,corn
region viii (eastern visayas),corngrits white,2022-02-01,38.54,corn
region viii (eastern visayas),corngrits white,2022-03-01,39.03,corn
region viii (eastern visayas),corngrits white,2022-04-01,38.89,corn
region viii (eastern visayas),corngrits white,2022-05-01,39.56,corn
region viii (eastern visayas),corngrits white,2022-06-01,40.45,corn
region viii (eastern visayas),corngrits white,2022-07-01,40.69,corn
region viii (eastern visayas),corngrits white,2022-08-01,40.65,corn
region viii (eastern visayas),corngrits white,2022-09-01,39.9,corn
region viii (eastern visayas),corngrits white,2022-10-01,39.82,corn
region viii (eastern visayas),corngrits white,2022-11-01,42.3,corn
region viii (eastern visayas),corngrits white,2022-12-01,40.37,corn
region viii (eastern visayas),corngrits white,2023-01-01,40.48,corn
region viii (eastern visayas),corngrits white,2023-02-01,40.7,corn
region viii (eastern visayas),corngrits white,2023-03-01,40.69,corn
region viii (eastern visayas),corngrits white,2023-04-01,41.83,corn
region viii (eastern visayas),corngrits white,2023-05-01,41.52,corn
region viii (eastern visayas),corngrits white,2023-06-01,43.14,corn
region viii (eastern visayas),corngrits white,2023-07-01,45.63,corn
region viii (eastern visayas),corngrits white,2023-08-01,46.5,corn
region viii (eastern visayas),corngrits white,2023-09-01,46.08,corn
region viii (eastern visayas),corngrits white,2023-10-01,46.5,corn
