Geolocation,Commodity,Date,Price,Commodity_Type
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2020-11-01,44.15,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2020-12-01,44.67,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-01-01,46.0,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-02-01,46.33,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-03-01,46.7,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-04-01,44.87,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-05-01,45.25,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-06-01,45.85,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-07-01,44.78,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-08-01,44.38,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-09-01,45.42,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-10-01,46.25,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-11-01,45.88,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2021-12-01,46.41,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-01-01,47.87,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-02-01,48.91,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-03-01,48.91,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-04-01,51.15,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-05-01,52.56,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-06-01,53.71,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-07-01,55.58,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-08-01,56.77,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-09-01,53.65,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-10-01,53.44,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-11-01,58.02,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2022-12-01,58.44,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-01-01,58.96,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-02-01,58.13,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-03-01,58.54,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-04-01,59.48,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-05-01,63.43,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-06-01,61.19,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-07-01,62.19,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-08-01,61.36,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-09-01,60.94,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-10-01,60.94,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-11-01,61.36,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2023-12-01,62.66,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-01-01,63.23,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-02-01,65.84,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-03-01,69.06,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-04-01,65.52,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-05-01,69.79,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-06-01,67.61,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-07-01,67.45,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-08-01,68.54,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-09-01,74.38,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-10-01,74.99,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-11-01,75.89,corn
region iv-a (calabarzon),"whole corn on the cob, white, 1 kg",2024-12-01,77.4,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-01-01,39.55,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-02-01,43.23,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-03-01,39.17,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-04-01,48.58,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-05-01,48.61,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-06-01,50.48,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-07-01,49.11,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-08-01,49.42,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-09-01,45.67,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-10-01,45.98,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-11-01,46.43,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2020-12-01,47.84,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-01-01,51.23,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-02-01,48.73,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-03-01,47.86,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-04-01,47.64,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-05-01,48.79,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-06-01,47.77,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-07-01,43.91,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-08-01,45.47,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-09-01,45.47,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-10-01,48.13,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-11-01,48.44,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2021-12-01,48.6,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-01-01,46.72,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-02-01,46.72,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-03-01,48.75,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-04-01,51.04,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-05-01,51.21,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-06-01,53.47,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-07-01,53.39,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-08-01,51.83,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-09-01,48.54,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-10-01,48.54,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-11-01,55.31,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2022-12-01,55.31,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-01-01,57.5,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-02-01,56.25,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-03-01,61.56,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-04-01,56.56,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-05-01,55.94,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-06-01,51.1,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-07-01,50.47,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-08-01,50.94,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-09-01,50.94,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-10-01,49.53,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-11-01,50.16,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2023-12-01,50.63,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-01-01,55.94,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-02-01,56.72,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-03-01,58.6,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-04-01,60.89,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-05-01,61.41,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-06-01,60.47,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-07-01,60.94,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-08-01,61.25,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-09-01,60.94,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-10-01,62.19,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-11-01,61.72,corn
region iv-a (calabarzon),"whole corn on the cob, yellow, 1 kg",2024-12-01,63.44,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-01-01,28.07,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-02-01,26.92,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-03-01,26.02,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-04-01,27.8,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-05-01,28.91,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-06-01,28.83,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-07-01,28.74,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-08-01,28.36,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-09-01,27.21,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-10-01,25.49,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-11-01,24.32,corn
region x (northern mindanao),"corn grits, white, 1 kg",2020-12-01,24.81,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-01-01,23.47,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-02-01,24.76,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-03-01,25.19,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-04-01,29.13,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-05-01,33.73,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-06-01,34.99,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-07-01,37.99,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-08-01,37.43,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-09-01,35.49,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-10-01,35.9,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-11-01,35.86,corn
region x (northern mindanao),"corn grits, white, 1 kg",2021-12-01,34.99,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-01-01,35.09,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-02-01,35.02,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-03-01,34.12,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-04-01,34.66,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-05-01,36.48,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-06-01,37.15,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-07-01,37.6,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-08-01,37.9,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-09-01,37.9,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-10-01,37.88,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-11-01,38.46,corn
region x (northern mindanao),"corn grits, white, 1 kg",2022-12-01,39.18,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-01-01,38.99,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-02-01,38.56,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-03-01,38.22,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-04-01,38.13,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-05-01,38.46,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-06-01,38.46,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-07-01,39.43,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-08-01,40.78,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-09-01,42.46,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-10-01,42.38,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-11-01,42.71,corn
region x (northern mindanao),"corn grits, white, 1 kg",2023-12-01,42.92,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-01-01,42.85,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-02-01,42.51,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-03-01,42.96,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-04-01,43.65,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-05-01,44.03,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-06-01,44.42,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-07-01,45.49,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-08-01,48.74,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-09-01,45.79,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-10-01,42.49,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-11-01,40.22,corn
region x (northern mindanao),"corn grits, white, 1 kg",2024-12-01,38.4,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-01-01,27.28,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-02-01,27.3,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-03-01,27.13,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-04-01,27.34,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-05-01,27.73,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-06-01,27.96,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-07-01,27.96,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-08-01,27.95,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-09-01,27.56,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-10-01,27.39,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-11-01,27.08,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2020-12-01,27.33,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-01-01,27.56,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-02-01,27.86,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-03-01,27.64,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-04-01,28.6,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-05-01,28.59,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-06-01,29.48,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-07-01,30.5,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-08-01,30.5,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-09-01,29.25,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-10-01,29.75,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-11-01,30.0,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2021-12-01,30.13,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-01-01,30.75,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-02-01,30.59,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-03-01,30.59,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-04-01,31.21,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-05-01,31.92,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-06-01,32.09,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-07-01,32.38,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-08-01,32.88,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-09-01,34.34,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-10-01,34.63,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-11-01,34.71,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2022-12-01,34.96,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-01-01,36.04,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-02-01,36.04,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-03-01,35.29,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-04-01,35.21,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-05-01,35.04,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-06-01,34.96,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-07-01,34.96,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-08-01,35.04,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-09-01,35.04,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-10-01,35.46,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-11-01,35.54,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2023-12-01,35.54,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-01-01,36.04,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-02-01,36.13,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-03-01,36.46,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-04-01,37.21,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-05-01,36.29,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-06-01,37.38,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-07-01,38.63,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-08-01,40.09,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-09-01,37.46,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-10-01,35.21,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-11-01,33.42,corn
region x (northern mindanao),"corn grits, yellow, 1 kg",2024-12-01,33.29,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-01-01,28.54,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-02-01,29.01,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-03-01,28.69,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-04-01,28.22,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-05-01,28.54,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-06-01,28.54,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-07-01,28.54,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-08-01,28.86,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-09-01,28.86,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-10-01,28.86,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-11-01,28.69,corn
region x (northern mindanao),"corn, cracked, 1 kg",2020-12-01,28.86,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-01-01,28.86,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-02-01,29.33,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-03-01,29.33,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-04-01,29.33,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-05-01,29.09,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-06-01,29.18,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-07-01,29.5,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-08-01,29.5,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-09-01,29.0,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-10-01,29.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-11-01,29.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2021-12-01,29.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-01-01,29.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-02-01,30.0,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-03-01,29.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-04-01,30.0,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-05-01,31.25,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-06-01,31.25,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-07-01,32.25,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-08-01,33.25,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-09-01,35.5,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-10-01,35.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-11-01,35.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2022-12-01,34.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-01-01,34.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-02-01,34.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-03-01,34.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-04-01,34.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-05-01,34.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-06-01,34.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-07-01,34.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-08-01,34.5,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-09-01,34.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-10-01,35.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-11-01,34.25,corn
region x (northern mindanao),"corn, cracked, 1 kg",2023-12-01,34.25,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-01-01,34.25,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-02-01,34.25,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-03-01,34.0,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-04-01,34.0,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-05-01,34.0,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-06-01,36.0,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-07-01,38.25,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-08-01,39.5,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-09-01,39.25,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-10-01,35.75,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-11-01,34.5,corn
region x (northern mindanao),"corn, cracked, 1 kg",2024-12-01,34.5,corn
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-01-01,42.22,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-02-01,41.49,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-03-01,40.72,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-04-01,41.21,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-05-01,41.94,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-06-01,41.95,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-07-01,42.26,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-08-01,41.77,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-09-01,40.94,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-10-01,39.99,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-11-01,38.53,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2020-12-01,39.17,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-01-01,39.08,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-02-01,38.88,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-03-01,39.09,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-04-01,38.77,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-05-01,38.61,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-06-01,38.73,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-07-01,38.77,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-08-01,37.73,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-09-01,37.87,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-10-01,38.35,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-11-01,38.41,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2021-12-01,38.58,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-01-01,38.64,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-02-01,38.74,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-03-01,38.88,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-04-01,39.01,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-05-01,39.25,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-06-01,39.79,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-07-01,39.89,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-08-01,39.79,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-09-01,39.54,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-10-01,39.07,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-11-01,39.11,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2022-12-01,39.6,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-01-01,39.73,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-02-01,39.73,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-03-01,40.42,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-04-01,40.85,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-05-01,41.68,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-06-01,41.37,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-07-01,41.97,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-08-01,44.96,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-09-01,52.86,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-10-01,48.09,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-11-01,49.34,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2023-12-01,50.63,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2024-01-01,51.71,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2024-02-01,51.64,rice
region x (northern mindanao),"rice, regular-milled, 1 kg",2024-03-01,52.2,rice
